domain,question_id,config,interference_score_lexical_wrt_distractors,evidence_overlap_ratio,hallu_score,distractor_density,evid_overlap_ngram,evid_overlap_emb,total_response_tokens,interference_token_hits,att_avg_entropy,attention_entropy,cross_attention_mass_to_gold,distractor_attention_max,hallucination_score,distractor_density_chunk,chunk_hallu_score,evidence_overlap_emb,seq_len,resp_len,gold_len,dist_len,cross_attention_mass_to_gold_raw,gold_found,dist_found,gold_available
03_novelhop_multihop,19,Medium-T-End,0.6893086533032186,0.36544275283813477,0.42751270468661773,2.0,0.0,0.36544275283813477,24.5,5.75,2.6271563172340393,,,0.4334716796875,0.3365472704172134,0.67,0.6634527295827866,0.36544275283813477,1456.75,36.75,0.0,1407.0,0.0,0.0,1.0,0.0
03_novelhop_multihop,19,Medium-T-Mid,0.931140350877193,0.33168824911117556,0.524658253579977,2.0,0.0,0.33168824911117556,24.0,8.8,2.828566789627075,,,0.3998046875,0.4427861034870147,0.67,0.5572138965129853,0.33168824911117556,1670.0,35.0,0.0,1622.0,0.0,0.0,1.0,0.0
04_temporal_recency,0,Low-N-Beg,0.2666666666666666,1.0000001192092896,0.0,2.0,1.0,1.0000001192092896,16.0,0.0,2.803020000457764,,,0.352783203125,0.0,0.33,1.0,1.0000001192092896,768.0,28.0,28.0,691.0,45.625,1.0,1.0,1.0
04_temporal_recency,0,Low-N-End,0.2,1.0000001192092896,0.0,2.0,1.0,1.0000001192092896,16.0,0.0,2.9209766387939453,,,0.41455078125,0.0,0.33,1.0,1.0000001192092896,776.0,28.0,28.0,699.0,40.90625,1.0,1.0,1.0
04_temporal_recency,0,Low-N-Mid,0.2,1.0000001192092896,0.0,2.0,1.0,1.0000001192092896,16.0,0.0,2.9043047428131104,,,0.427001953125,0.0,0.33,1.0,1.0000001192092896,783.0,28.0,28.0,706.0,40.46875,1.0,1.0,1.0
04_temporal_recency,0,Low-P-Beg,0.8,1.0000001192092896,0.0,2.0,1.0,1.0000001192092896,16.0,8.0,2.654005527496338,,,0.382568359375,0.0,0.33,1.0,1.0000001192092896,652.0,28.0,28.0,575.0,40.3125,1.0,1.0,1.0
04_temporal_recency,0,Low-P-End,0.9870129870129871,0.34296041939939764,0.7858890591809847,2.0,0.012445887445887429,0.34296041939939764,20.571428571428573,8.285714285714286,2.6368576799120222,,,0.40391322544642855,0.5705645467553819,0.33,0.429435453244618,0.34296041939939764,658.1428571428571,34.142857142857146,0.0,611.0,0.0,0.0,1.0,0.0
04_temporal_recency,0,Low-P-Mid,0.7333333333333333,1.0000001192092896,0.0,2.0,1.0,1.0000001192092896,16.0,7.0,2.672226428985596,,,0.380859375,0.0,0.33,1.0,1.0000001192092896,660.0,28.0,28.0,583.0,44.125,1.0,1.0,1.0
04_temporal_recency,0,Low-T-Beg,0.5333333333333333,1.0000001192092896,0.0,2.0,1.0,1.0000001192092896,16.0,3.0,2.6856942176818848,,,0.384765625,0.0,0.33,1.0,1.0000001192092896,632.0,28.0,28.0,555.0,49.09375,1.0,1.0,1.0
04_temporal_recency,0,Low-T-End,0.5333333333333333,1.0000001192092896,0.0,2.0,1.0,1.0000001192092896,16.0,4.0,2.790790319442749,,,0.42578125,0.0,0.33,1.0,1.0000001192092896,596.0,28.0,28.0,519.0,42.4375,1.0,1.0,1.0
04_temporal_recency,0,Low-T-Mid,0.7333333333333333,1.0000001192092896,0.0,2.0,1.0,1.0000001192092896,16.0,6.0,2.7605786323547363,,,0.39794921875,0.0,0.33,1.0,1.0000001192092896,590.0,28.0,28.0,513.0,40.59375,1.0,1.0,1.0
04_temporal_recency,0,Medium-N-Beg,0.2666666666666666,1.0000001192092896,0.0,2.0,1.0,1.0000001192092896,16.0,0.0,3.2250773906707764,,,0.4169921875,0.0,0.67,1.0,1.0000001192092896,2003.0,28.0,28.0,1926.0,22.3125,1.0,1.0,1.0
04_temporal_recency,0,Medium-N-End,0.2666666666666666,1.0000001192092896,0.0,2.0,1.0,1.0000001192092896,16.0,0.0,3.270498991012573,,,0.4189453125,0.0,0.67,1.0,1.0000001192092896,1954.0,28.0,28.0,1877.0,25.296875,1.0,1.0,1.0
04_temporal_recency,0,Medium-N-Mid,0.2666666666666666,1.0000001192092896,0.0,2.0,1.0,1.0000001192092896,16.0,0.0,3.3941996097564697,,,0.445556640625,0.0,0.67,1.0,1.0000001192092896,1941.0,28.0,28.0,1864.0,24.015625,1.0,1.0,1.0
04_temporal_recency,0,Medium-P-Beg,0.8666666666666667,1.0000001192092896,0.0,2.0,1.0,1.0000001192092896,16.0,8.0,2.973583459854126,,,0.4453125,0.0,0.67,1.0,1.0000001192092896,1830.0,28.0,28.0,1753.0,17.875,1.0,1.0,1.0
04_temporal_recency,0,Medium-P-End,0.9444444444444444,0.42913626560143064,0.7637382294348238,2.0,0.05198412698412695,0.42913626560143064,20.857142857142858,8.428571428571429,2.8934999193464006,,,0.4439174107142857,0.485557143177305,0.6700000000000002,0.5144428568226951,0.42913626560143064,1526.4285714285713,37.42857142857143,0.0,1476.0,0.0,0.0,1.0,0.0
04_temporal_recency,0,Medium-P-Mid,0.9888888888888888,0.5096651315689087,0.7115008873629562,2.0,0.05689655172413792,0.5096651315689087,27.8,12.6,2.918401908874512,,,0.45419921875,0.4817627310752869,0.67,0.5182372689247131,0.5096651315689087,1619.6,45.6,0.0,1561.0,0.0,0.0,1.0,0.0
04_temporal_recency,0,Medium-T-Beg,0.8,1.0000001192092896,0.0,2.0,1.0,1.0000001192092896,16.0,7.0,3.0017004013061523,,,0.418212890625,0.0,0.67,1.0,1.0000001192092896,1492.0,28.0,28.0,1415.0,29.203125,1.0,1.0,1.0
04_temporal_recency,0,Medium-T-End,0.6666666666666666,1.0000001192092896,0.0,2.0,1.0,1.0000001192092896,16.0,5.0,3.039785623550415,,,0.41845703125,0.0,0.67,1.0,1.0000001192092896,1517.0,28.0,28.0,1440.0,29.28125,1.0,1.0,1.0
04_temporal_recency,0,Medium-T-Mid,0.8,1.0000001192092896,0.0,2.0,1.0,1.0000001192092896,16.0,7.0,2.900946855545044,,,0.406494140625,0.0,0.67,1.0,1.0000001192092896,1502.0,28.0,28.0,1425.0,28.203125,1.0,1.0,1.0
04_temporal_recency,1,Low-N-Beg,0.22298136645962724,0.8687000274658203,0.32608695652173914,2.0,0.34146341463414637,0.8687000274658203,40.0,0.0,2.099028468132019,,,0.363525390625,0.1950435936450958,0.33,0.8049564063549042,0.8687000274658203,694.5,55.5,0.0,626.0,0.0,0.0,1.0,0.0
04_temporal_recency,1,Low-N-End,0.2669632925472747,0.914638489484787,0.09788654060066734,2.0,0.4023809523809524,0.914638489484787,38.5,0.0,2.1892210245132446,,,0.405029296875,0.1048175394535064,0.33,0.8951824605464935,0.914638489484787,724.5,52.5,0.0,659.0,0.0,0.0,1.0,0.0
04_temporal_recency,1,Low-N-Mid,0.3725633528265107,0.7364049628376961,0.3974171539961013,2.0,0.06123386070194577,0.7364049628376961,26.0,1.0,2.1867828369140625,,,0.379150390625,0.3184410035610199,0.33,0.6815589964389801,0.7364049628376961,684.0,35.0,0.0,636.0,0.0,0.0,1.0,0.0
04_temporal_recency,1,Low-P-Beg,0.8420183290707588,0.5275533199310303,0.5617286769780375,2.0,0.0429606625258799,0.5275533199310303,21.333333333333332,7.0,2.441628098487854,,,0.4058430989583333,0.4217278013626734,0.33,0.5782721986373266,0.5275533199310303,580.1666666666666,33.166666666666664,0.0,534.0,0.0,0.0,1.0,0.0
