domain,question_id,interference_score_lexical_wrt_distractors,evidence_overlap_ratio,hallu_score,distractor_density,evid_overlap_ngram,evid_overlap_emb,total_response_tokens,interference_token_hits,att_avg_entropy,attention_entropy,cross_attention_mass_to_gold,distractor_attention_max,hallucination_score,distractor_density_chunk,chunk_hallu_score,evidence_overlap_emb,seq_len,resp_len,gold_len,dist_len,cross_attention_mass_to_gold_raw,gold_found,dist_found,gold_available
02_hotpot_citation,19,-0.6003242405692727,-0.6489398321273454,0.5342596860494395,0.0,-0.12087418395661058,-0.6489398321273454,-0.11983917052361089,0.026268514386617783,-0.28147546273704804,0.0,0.0,0.033232102344438345,0.31340411839313215,0.9619220380489135,-0.31340411839313087,-0.6489398321273454,0.08468798440735956,-0.5606111619946041,-0.33253625890568717,0.23900040515410464,-0.3638168055976305,-0.3640819597052577,0.0,-0.3640819597052577
03_novelhop_multihop,0,0.4493238320006533,-0.7355909828299179,0.3309541992837357,0.0,-0.9660852717028382,-0.7355909828299179,-1.7229452945233155,-1.112782693956969,1.2416179362898838,0.0,0.0,2.032896085259817,0.8804700969717842,-0.13069702127678856,-0.8804700969717836,-0.7355909828299179,-0.166955267935024,1.0708640149725002,-0.5354820103376188,-0.1430218134887498,-0.7754139845705939,-0.44255950252519327,0.0,-0.44255950252519327
03_novelhop_multihop,1,-1.1046302409531203,-1.122026030066203,-0.03106087871605037,0.0,0.5914151488396651,-1.122026030066203,0.8045698215092452,-0.7935822266073699,-0.19359772630939906,0.0,0.0,0.13713179925029448,-0.9460637714992606,-0.13069702127678856,0.9460637714992616,-1.122026030066203,0.3056569085754429,-0.4268137713601998,-0.5354820103376188,0.46782851389055286,-0.7754139845705939,-0.44255950252519327,0.0,-0.44255950252519327
03_novelhop_multihop,2,0.09707779294483167,0.7033055294314731,0.07979282233625362,0.0,-0.9308389448256525,0.7033055294314731,-0.6647596671578835,-0.16493743156666152,-0.27823475206363174,0.0,0.0,0.2591750321086593,0.138115207196495,-0.13069702127678856,-0.13811520719649445,0.7033055294314731,-1.425462461150657,-0.6659157145298262,-0.5354820103376188,-1.2097837554718427,-0.7754139845705939,-0.44255950252519327,0.0,-0.44255950252519327
03_novelhop_multihop,3,0.6718175055867339,-0.45838972935097566,-1.6104760737769688,0.0,0.3489243319724555,-0.45838972935097566,-1.810006604049623,-0.6497879535147586,-0.12581326638253132,0.0,0.0,0.25965495621495793,-0.7453364382762178,-0.13069702127678856,0.7453364382762188,-0.45838972935097566,0.017991751859582118,-1.1865141996725002,-0.0022813184957756654,0.1365802314049804,0.5028742980430173,-0.0638926963910544,0.0,-0.0638926963910544
03_novelhop_multihop,4,-0.009406812465852267,1.9915510565540802,-2.2056773842090163,0.0,1.39278203274641,1.9915510565540802,0.2256363215124388,0.10205804758169387,0.27357712084697333,0.0,0.0,-0.7111645741744665,-0.5419807832347333,-0.13069702127678856,0.5419807832347349,1.9915510565540802,-0.12919456813079908,-0.5165099618003576,0.1463155956240822,-0.10384190910873803,0.3198790573596024,-0.0638926963910544,0.0,-0.0638926963910544
03_novelhop_multihop,5,-0.7613268068838827,0.1485748283408885,-0.5522064960189565,0.0,2.2255722694655726,0.1485748283408885,0.052315558820373136,-0.05964324032558474,1.6057810200461764,0.0,0.0,-0.10128216959538726,0.6842357195909403,-0.13069702127678856,-0.6842357195909392,0.1485748283408885,1.1702512137324337,-0.22590789072638437,0.4784734036567058,1.0626506985689337,0.7469710349542679,0.3147741097430845,0.0,0.3147741097430845
03_novelhop_multihop,6,-2.426951982480549,-1.252392906724999,0.4208360779899879,0.0,1.315249235771631,-1.252392906724999,-0.15708735525459774,-1.2943720978785342,-0.8915212686588437,0.0,0.0,-2.0788482987545875,1.490224525172842,-0.13069702127678856,-1.4902245251728403,-1.252392906724999,0.8728722173236886,0.1369237503966852,0.8193722066375562,0.665508940535161,-0.036140900984213166,0.3147741097430845,0.0,0.3147741097430845
03_novelhop_multihop,7,-1.2589220525502631,-1.122502165226583,1.2040527578694349,0.0,0.8464517374848797,-1.122502165226583,-0.05118979059199355,-1.0074231398120126,0.3243227281597132,0.0,0.0,-1.249747669150631,-0.3612102932245378,-0.13069702127678856,0.36121029322453774,-1.122502165226583,-1.141291786553697,-1.0521952911626096,3.983612377895707,-1.8277577018293207,2.933933010694865,-0.0638926963910544,0.0,-0.0638926963910544
03_novelhop_multihop,8,-1.0198091173940025,-0.4692815373803917,0.34211006816644024,0.0,-0.8985434103933074,-0.4692815373803917,-0.18143336825759823,-1.2319516140554263,-1.3917477194824004,0.0,0.0,-0.7296990566094002,1.8124298520504807,-0.13069702127678856,-1.8124298520504794,-0.4692815373803917,-0.7762969663242946,0.12027373244839897,-0.5354820103376188,-0.6487987609398331,-0.7754139845705939,-0.44255950252519327,0.0,-0.44255950252519327
