row_id,layer,head,entropy,eff_rank,head_sim,self_attn_ratio
24,2,1,4.852190971,1.000002027,0.868150532,0.012583143
24,2,2,1.070988536,1.000003338,0.893519759,0.117855817
24,2,3,1.922968507,1.000004053,0.872543097,0.136690378
24,2,4,1.642541289,1.000000119,0.876149774,0.079965509
24,2,5,1.839999557,1.000003219,0.886809886,0.13907595
24,2,6,2.760661125,1.000003576,0.843841195,0.075154677
24,2,7,2.555520773,1,0.851738572,0.032024492
24,2,8,1.901010513,1.000001669,0.90350759,0.11735598
24,2,9,1.778741598,1.000004292,0.873382151,0.129662067
24,2,10,3.113515854,1.000030041,0.493070006,0.128723562
24,2,11,3.134640694,1.000000238,0.893302977,0.110968761
24,3,0,2.741578817,1,0.994939029,0.076620176
24,3,1,1.835358262,1,0.994923055,0.061137129
24,3,2,1.406701922,1.000000358,0.987603605,0.110454708
24,3,3,0.894737661,1,0.994866788,0.058731567
24,3,4,3.622389317,1,0.995210111,0.009366876
24,3,5,2.678702354,1,0.995844662,0.03550785
24,3,6,1.688860655,1.000000358,0.989001334,0.152607158
24,3,7,1.43034482,1.000000119,0.993183076,0.112558551
24,3,8,1.535175085,1.000000119,0.991404593,0.114925914
24,3,9,1.539950609,1,0.995617628,0.071747266
24,3,10,1.737644672,1,0.995048702,0.163000211
24,3,11,1.756409049,1.000000119,0.994559288,0.100757748
24,4,0,1.20737505,1.000000119,0.916097701,0.053016484
24,4,1,1.559895515,1,0.917205453,0.060262289
24,4,2,2.164563894,1,0.914557874,0.015254191
24,4,3,1.577381134,1,0.917080283,0.068441048
24,4,4,2.834524155,1,0.915384471,0.041197304
24,4,5,1.483342886,1,0.916259587,0.070960641
24,4,6,1.982931972,1,0.916115165,0.039063755
24,4,7,1.80047226,1.000000596,0.917954981,0.487868011
24,4,8,3.679976225,1,0.917939365,0.015277593
24,4,9,1.780484796,1,0.916068435,0.03650561
24,4,10,3.149020433,1,0.915238738,0.012275063
24,4,11,0.011051945,1.000030518,0.131774426,0.00368093
24,5,0,2.37389636,1,0.997517526,0.013812457
24,5,1,0.241388932,1,0.997020304,0.004454529
24,5,2,1.384564757,1,0.997394145,0.021144696
24,5,3,2.217679977,1,0.9956429,0.033669077
24,5,4,1.456682205,1,0.997402012,0.049150757
24,5,5,2.083260775,1,0.997542441,0.012592992
24,5,6,0.655082703,1,0.997234762,0.023056448
24,5,7,0.956150472,1,0.997242332,0.039773896
24,5,8,1.057633877,1,0.997350633,0.027093325
24,5,9,3.022240162,1,0.997744739,0.006447776
24,5,10,3.745537519,1.000000358,0.979246676,0.040221758
24,5,11,2.58169198,1,0.997615218,0.099714763
24,6,0,1.78823483,1,0.996600509,0.034656446
24,6,1,0.627475917,1,0.998113453,0.0184398
24,6,2,3.508609056,1,0.997996092,0.012570173
24,6,3,1.548075914,1,0.998491645,0.015195918
24,6,4,3.773884296,1.000000119,0.992323935,0.022549002
24,6,5,1.71063602,1,0.998579025,0.062862672
24,6,6,2.757531404,1,0.998636603,0.066740103
24,6,7,2.194626808,1,0.998364866,0.045330431
24,6,8,1.175300956,1,0.998413801,0.026231915
24,6,9,0.635857344,1,0.998086929,0.004959395
24,6,10,3.429645777,1,0.998389423,0.010230791
24,6,11,1.522701502,1,0.99829936,0.045927655
24,7,0,1.09994483,1,0.998930395,0.030062363
24,7,1,2.743113041,1,0.99893719,0.016380195
24,7,2,0.544779241,1,0.999233425,0.003617377
24,7,3,1.497660875,1,0.999459207,0.043658983
24,7,4,0.861497343,1,0.999350965,0.013378561
24,7,5,2.637074947,1,0.997855365,0.024540929
24,7,6,3.106161118,1,0.999338329,0.010599217
24,7,7,1.904184341,1,0.999404311,0.011247659
24,7,8,1.235950589,1,0.999132693,0.035989083
24,7,9,1.35496819,1,0.999272168,0.028133262
24,7,10,0.739730358,1,0.999271572,0.004701671
24,7,11,2.332193613,1,0.999340653,0.007624657
24,8,0,3.253252029,1,0.998509765,0.020864123
24,8,1,0.990911961,1,0.998411596,0.007403002
24,8,2,4.043287277,1.000000238,0.99206543,0.01094011
24,8,3,1.937847853,1,0.998687804,0.017892307
24,8,4,1.066420078,1,0.998580337,0.044824023
24,8,5,1.853523612,1,0.998150826,0.036454111
24,8,6,2.175065279,1,0.998699903,0.018383725
24,8,7,1.241106749,1,0.998159409,0.051100392
24,8,8,2.337209702,1,0.99802953,0.033015456
24,8,9,2.090005159,1,0.998743236,0.027374612
24,8,10,2.087226629,1,0.998827159,0.060193524
24,8,11,1.713332057,1,0.9985888,0.015071729
24,9,0,2.511282682,1,0.997440398,0.039885957
24,9,1,1.828638792,1,0.998967409,0.010550736
24,9,2,2.640734196,1,0.998073757,0.02058257
24,9,3,1.621268272,1,0.998147726,0.045186769
24,9,4,1.713532686,1,0.999062121,0.011549357
24,9,5,2.166321754,1,0.99914974,0.033326618
24,9,6,1.603809476,1,0.999049246,0.006428196
24,9,7,1.784246922,1,0.999007821,0.018422542
24,9,8,2.315862417,1,0.998854041,0.009201863
24,9,9,1.430453658,1,0.999021173,0.00617624
24,9,10,1.043994308,1,0.998951733,0.035791047
24,9,11,2.527253628,1,0.997258186,0.005213734
24,10,0,2.539801121,1,0.996035159,0.015325474
24,10,1,1.798291922,1,0.997777998,0.008977478
24,10,2,2.131697416,1,0.997234941,0.009384093
24,10,3,2.729776144,1,0.990570426,0.011991248
24,10,4,2.999797821,1,0.996907175,0.020184614
24,10,5,0.980832815,1,0.997838259,0.026031585
24,10,6,1.872824788,1,0.997679949,0.010215036
24,10,7,2.404098034,1,0.998129129,0.027666349
24,10,8,2.212176323,1,0.9980039,0.010474117
24,10,9,1.43274188,1,0.997928202,0.05823601
24,10,10,1.883882046,1,0.997764766,0.008568103
24,10,11,2.058471918,1,0.997890294,0.04619211
24,11,0,4.637938499,1.000000596,0.906628847,0.02627019
24,11,1,2.494879723,1,0.910763979,0.01555467
24,11,2,2.30906105,1,0.909677148,0.008390227
24,11,3,2.262841225,1,0.911408424,0.031342499
24,11,4,3.655633688,1.000000119,0.913256407,0.014646777
24,11,5,2.00342989,1,0.909721971,0.010159623
24,11,6,1.94225502,1,0.909314752,0.006666035
24,11,7,2.354365826,1,0.91073823,0.017955923
24,11,8,3.812052727,1.000023723,0.080509566,0.095341243
24,11,9,1.862350225,1,0.909236729,0.007362094
24,11,10,2.329848766,1,0.911988318,0.046270281
24,11,11,2.565122843,1,0.912561238,0.040144872
25,0,0,4.479293346,1.000018477,0.810572565,0.017583728
25,0,1,0.428896427,1.000030994,0.811855316,0.865465164
25,0,2,4.660098076,1.000012994,0.802178383,0.041736703
25,0,3,0.420371383,1.00003159,0.800558329,0.832688987
25,0,4,1.138368964,1.000028849,0.80073756,0.603040099
25,0,5,1.306061625,1.000028133,0.79438591,0.685128927
25,0,6,4.35428524,1.000021458,0.752031147,0.026945073
25,0,7,1.82927227,1.000028491,0.762585223,0.155096442
25,0,8,4.261142254,1.000024796,0.829145074,0.059541505
25,0,9,4.661043167,1.000018835,0.85629791,0.020094972
25,0,10,4.256557465,1.000025868,0.886054456,0.15873988
25,0,11,5.441014767,1.000014663,0.729724348,0.006920379
25,1,0,2.37313652,1.000027776,0.703342438,0.101173446
25,1,1,2.768330336,1.000021935,0.703522921,0.097091779
25,1,2,4.753222942,1.000017047,0.685657322,0.025863305
25,1,3,4.309326172,1.000001311,0.695799768,0.034692854
25,1,4,3.748619556,1.000010252,0.8171947,0.069408268
25,1,5,4.618718147,1.000012159,0.835887551,0.07505177
25,1,6,4.478793144,1.000009179,0.816911936,0.036044188
25,1,7,4.957361221,1.000012875,0.83245641,0.017952368
25,1,8,5.344607353,1.000004053,0.804680288,0.00933142
25,1,9,5.414004326,1.000007391,0.777805567,0.006803883
25,1,10,4.462527275,1.00001359,0.611830294,0.040365443
25,1,11,1.798667192,1.000027776,0.760287046,0.656727195
25,2,0,2.541530848,1.000000954,0.885758162,0.098868892
25,2,1,4.604045868,1.000000596,0.872378528,0.010974857
25,2,2,1.076099992,1.000004292,0.88455528,0.124097966
25,2,3,1.915371895,1.000005841,0.856518924,0.139415234
25,2,4,1.682466865,1.000000238,0.871105433,0.088520557
25,2,5,1.816964984,1.000003934,0.875480294,0.142760679
25,2,6,2.71847868,1.000004888,0.822021663,0.077231631
25,2,7,2.596489191,1,0.845217288,0.032666154
25,2,8,1.929203987,1.000002027,0.899000943,0.11818552
25,2,9,1.753878951,1.000004649,0.856723785,0.127614841
25,2,10,3.114486217,1.000028491,0.492408246,0.12780866
25,2,11,3.122826099,1.000000238,0.886644959,0.109948665
25,3,0,2.691712141,1,0.994558394,0.069530979
25,3,1,1.836169243,1,0.994514287,0.062654503
25,3,2,1.414457083,1.000000358,0.987246692,0.116008103
25,3,3,0.901342154,1,0.994534492,0.060231593
25,3,4,3.490135193,1,0.994889677,0.008877012
25,3,5,2.625944614,1,0.995454073,0.034582131
25,3,6,1.688994169,1.000000358,0.98734355,0.160262972
25,3,7,1.409579754,1.000000358,0.991292059,0.108139619
25,3,8,1.511405945,1.000000358,0.990651369,0.116181359
25,3,9,1.522333384,1,0.995218337,0.069461003
25,3,10,1.794925928,1,0.994816363,0.161977053
25,3,11,1.772297859,1,0.99472481,0.101350263
25,4,0,1.236730695,1,0.916368246,0.058924943
25,4,1,1.529987812,1,0.916848421,0.060013339
25,4,2,2.083932877,1,0.914374709,0.01500619
25,4,3,1.600064278,1,0.917474329,0.071604811
25,4,4,2.911140442,1,0.91577965,0.039512653
25,4,5,1.508045912,1,0.916170716,0.066409484
25,4,6,2.018087387,1,0.916550875,0.041589539
25,4,7,1.856876731,1.000000834,0.918259621,0.473167598
25,4,8,3.595774174,1,0.91794318,0.016545858
25,4,9,1.739722967,1,0.915715635,0.033912785
25,4,10,3.23733592,1,0.915665984,0.012462463
25,4,11,0.008782282,1.000029087,0.133945122,0.003104839
25,5,0,2.398158073,1,0.998133659,0.012753144
25,5,1,0.272875965,1,0.997850597,0.004086087
25,5,2,1.433965683,1,0.998138666,0.021391008
25,5,3,2.178274632,1,0.996815324,0.033047765
25,5,4,1.474681616,1,0.998070121,0.049226962
25,5,5,1.780736327,1,0.998295546,0.010838022
25,5,6,0.621662319,1,0.998019457,0.021781515
25,5,7,0.895815313,1,0.998091877,0.039091557
25,5,8,1.119472742,1,0.998218596,0.026065148
25,5,9,2.841388702,1,0.998458147,0.006990152
25,5,10,3.508956671,1.000000358,0.987697184,0.045691546
25,5,11,2.577192307,1,0.998343647,0.091790795
25,6,0,1.780157089,1,0.996910989,0.036991075
25,6,1,0.718601704,1,0.9986431,0.019644538
25,6,2,3.383872509,1,0.998328209,0.012744929
25,6,3,1.491217017,1,0.998917997,0.016172092
25,6,4,3.374373913,1,0.996023118,0.022108315
25,6,5,1.64777565,1,0.999000907,0.063806906
25,6,6,2.69560194,1,0.999036431,0.065719545
25,6,7,2.14146924,1,0.998745143,0.044675838
25,6,8,1.169906735,1,0.998830557,0.024560234
25,6,9,0.597340584,1,0.998561621,0.004425514
25,6,10,3.22930336,1,0.998747408,0.011406876
25,6,11,1.450562716,1,0.998757422,0.041682266
25,7,0,1.119381666,1,0.999009192,0.027483564
25,7,1,2.388053894,1,0.999469161,0.013843323
25,7,2,0.581135035,1,0.999463022,0.003352095
25,7,3,1.398705959,1,0.999641597,0.041017305
25,7,4,0.908701301,1,0.999562204,0.015103808
25,7,5,2.44695425,1,0.998824894,0.024484467
25,7,6,2.858018875,1,0.999547422,0.012465306
25,7,7,2.059631109,1,0.999497473,0.012887597
25,7,8,1.20868814,1,0.999396741,0.033951893
25,7,9,1.238499045,1,0.999569476,0.023933586
25,7,10,0.621223927,1,0.999475062,0.003983074
25,7,11,2.153728962,1,0.999558687,0.007032137
25,8,0,3.087663174,1,0.998785555,0.021604633
25,8,1,1.042419434,1,0.998859942,0.008494642
25,8,2,3.733122587,1,0.995858252,0.010835919
25,8,3,1.652514815,1,0.999027669,0.019713551
25,8,4,1.045717239,1,0.998973072,0.043590099
25,8,5,1.793903351,1,0.998740971,0.037422806
25,8,6,2.289604902,1,0.998925626,0.019070512
25,8,7,1.246209145,1,0.998211145,0.055662975
25,8,8,2.096225262,1,0.998740613,0.031316582
25,8,9,1.841282368,1,0.999087751,0.028949192
25,8,10,2.068458319,1,0.999205589,0.060784847
25,8,11,1.75342083,1,0.99894619,0.018263666
25,9,0,2.294514179,1,0.997880697,0.043363553
25,9,1,1.783116341,1,0.99923116,0.010544611
25,9,2,2.205119133,1,0.999062359,0.017746441
25,9,3,1.63031745,1,0.998519659,0.047468476
25,9,4,1.573580742,1,0.999316573,0.013583425
25,9,5,1.971008301,1,0.999448955,0.030759893
25,9,6,1.219287872,1,0.999368072,0.005023974
25,9,7,1.644088984,1,0.999357402,0.020308446
25,9,8,2.04199791,1,0.998978198,0.008668628
25,9,9,1.003935337,1,0.999334335,0.00545436
25,9,10,1.00790596,1,0.999291599,0.033957377
25,9,11,2.443090439,1,0.999002874,0.005863857
25,10,0,2.285448551,1,0.998198271,0.015388023
25,10,1,1.443841338,1,0.999055684,0.008168123
25,10,2,1.791730285,1,0.999187469,0.008850072
25,10,3,2.480056524,1,0.997078955,0.012039876
25,10,4,2.86440444,1,0.9981758,0.021403026
25,10,5,0.939626575,1,0.999030828,0.025118014
25,10,6,1.652552009,1,0.998592019,0.008519026
25,10,7,2.319530725,1,0.999029696,0.02800272
25,10,8,2.046255589,1,0.999054313,0.010002106
25,10,9,1.367922544,1,0.999013305,0.062710494
25,10,10,1.547173858,1,0.998905778,0.007590109
25,10,11,1.881718397,1,0.998976648,0.042369556
25,11,0,4.443417549,1.000000358,0.91126287,0.029020306
25,11,1,2.322471142,1,0.911908388,0.016043974
25,11,2,1.965354323,1,0.911114454,0.007781958
25,11,3,2.082426786,1,0.912101328,0.027128704
25,11,4,3.409151793,1,0.914061487,0.015418433
25,11,5,1.933168173,1,0.911029637,0.010528191
25,11,6,1.665350318,1,0.910343409,0.007398076
25,11,7,2.162965059,1,0.911689341,0.019340122
25,11,8,3.785413265,1.000022054,0.073800974,0.090485394
25,11,9,1.540554404,1,0.91021055,0.005863732
25,11,10,2.256951332,1,0.913296282,0.044303223
25,11,11,2.441262722,1,0.913635314,0.039441083
26,0,0,4.474402905,1.000017762,0.815826237,0.018503828
26,0,1,0.405380398,1.000030637,0.813319266,0.877174199
26,0,2,4.659169197,1.000014067,0.806593895,0.04100769
26,0,3,0.405070633,1.000030279,0.794856012,0.822463214
26,0,4,1.143255353,1.000028014,0.799314439,0.59193927
26,0,5,1.244527102,1.000028133,0.797201395,0.696160614
26,0,6,4.36200285,1.000020981,0.755729139,0.027608205
26,0,7,1.819964767,1.000028372,0.754916787,0.153506681
26,0,8,4.254406929,1.00002408,0.823578596,0.059427027
26,0,9,4.658800602,1.00001812,0.857152998,0.019828212
26,0,10,4.251907349,1.000026464,0.886377513,0.160609677
26,0,11,5.41962719,1.00001502,0.736006737,0.007638487
26,1,0,2.347764969,1.000028133,0.705438256,0.103401192
26,1,1,2.738453388,1.000021696,0.705872178,0.095034577
26,1,2,4.75193882,1.000016809,0.68089062,0.025813859
26,1,3,4.295134068,1.000001192,0.694706678,0.035032891
26,1,4,3.754074812,1.000010133,0.81738925,0.069130212
26,1,5,4.545604229,1.000012159,0.835869968,0.083990887
26,1,6,4.417715549,1.000010252,0.8268556,0.039093733
26,1,7,4.976541519,1.000012279,0.840345144,0.017856516
26,1,8,5.326847553,1.000005484,0.809246242,0.009682789
26,1,9,5.386529922,1.000008106,0.776070833,0.007053388
26,1,10,4.442878723,1.000013709,0.610154688,0.041009709
26,1,11,1.738230109,1.000026703,0.768978357,0.67079109
26,2,0,2.496532679,1.000001192,0.881893873,0.100169443
26,2,1,4.630605698,1.000000477,0.871933877,0.011199346
26,2,2,1.08106184,1.000006199,0.879126966,0.12334615
26,2,3,1.91167748,1.000005364,0.858514428,0.133956209
26,2,4,1.632794499,1.000000238,0.866363883,0.081915349
26,2,5,1.803453922,1.000004292,0.871915638,0.137880087
26,2,6,2.706070662,1.000005603,0.811001837,0.075471424
26,2,7,2.620012999,1,0.839985132,0.032415025
26,2,8,1.855445981,1.000002742,0.89265877,0.115525536
26,2,9,1.722615361,1.000007272,0.84421581,0.125551835
26,2,10,3.103173971,1.000028849,0.509741127,0.128040954
26,2,11,3.097814083,1.000000358,0.88112545,0.108723037
26,3,0,2.681515217,1,0.994300127,0.075527154
26,3,1,1.848496556,1,0.994135082,0.060527347
26,3,2,1.420183539,1.000000358,0.988223612,0.116315745
26,3,3,0.898778379,1,0.994336486,0.055816278
26,3,4,3.48294282,1,0.994653761,0.008968011
26,3,5,2.626384497,1,0.995299518,0.03665746
26,3,6,1.662688971,1.000000358,0.986278713,0.163159043
26,3,7,1.407288313,1.000000238,0.991638541,0.106458955
26,3,8,1.517809153,1.000000358,0.989730299,0.11533805
26,3,9,1.511150718,1,0.995024681,0.070374385
26,3,10,1.773152351,1,0.994540274,0.16246599
26,3,11,1.77905488,1.000000119,0.994171739,0.100114092
26,4,0,1.21388042,1.000000119,0.916696489,0.053356089
26,4,1,1.553302765,1,0.917460799,0.061248973
26,4,2,2.119581223,1,0.914593637,0.014606959
26,4,3,1.568165898,1,0.917641878,0.069051452
26,4,4,2.898895264,1,0.915844381,0.040343471
26,4,5,1.505897284,1,0.91639781,0.067629091
26,4,6,2.021336555,1,0.916615844,0.04061152
26,4,7,1.864885688,1.000000596,0.91844368,0.477837771
26,4,8,3.529579878,1,0.917805433,0.016512236
26,4,9,1.774282813,1,0.916220427,0.036298893
26,4,10,3.162914038,1,0.91569382,0.013378811
26,4,11,0.009858357,1.000028372,0.135736465,0.003873609
26,5,0,2.411724329,1,0.998250961,0.012093923
26,5,1,0.275146246,1,0.997886062,0.00415024
26,5,2,1.411840677,1,0.998218715,0.021857651
26,5,3,2.213876247,1,0.996226728,0.032413948
26,5,4,1.493044138,1,0.998114169,0.052464221
26,5,5,1.85497427,1,0.998344183,0.011384998
26,5,6,0.652638555,1,0.998110056,0.024391484
26,5,7,0.953018606,1,0.998161137,0.040858466
26,5,8,1.109247804,1,0.998257279,0.027847987
26,5,9,2.760700226,1,0.998535156,0.006141207
26,5,10,3.522536755,1.000000238,0.98918879,0.047309849
26,5,11,2.637228966,1,0.998410404,0.099851266
26,6,0,1.746984959,1.000000119,0.996482849,0.035000566
26,6,1,0.697173595,1,0.99856478,0.020208649
26,6,2,3.435546637,1,0.998316348,0.012593382
26,6,3,1.489327073,1,0.998869538,0.01540653
26,6,4,3.477594614,1.000000119,0.996545434,0.022038415
26,6,5,1.701868057,1,0.99896872,0.061265886
26,6,6,2.653585672,1,0.998987436,0.0586325
26,6,7,2.13679409,1,0.998656869,0.045067191
26,6,8,1.190977097,1,0.998785257,0.02696888
26,6,9,0.558002114,1,0.998461962,0.004312537
26,6,10,3.419318199,1,0.998583257,0.01105048
26,6,11,1.477484107,1,0.998751462,0.041189611
26,7,0,1.087512016,1,0.9989779,0.027357977
26,7,1,2.441898823,1,0.999340832,0.015049274
26,7,2,0.641857624,1,0.99936372,0.003720731
26,7,3,1.445418358,1,0.999566436,0.042674538
26,7,4,0.935004115,1,0.999480247,0.014825233
26,7,5,2.529874086,1,0.998649001,0.023516549
26,7,6,3.059335947,1,0.99942553,0.01090621
26,7,7,2.354800463,1,0.999298632,0.013477605
26,7,8,1.220485449,1,0.999313176,0.036186047
26,7,9,1.251134157,1,0.999467075,0.025358478
26,7,10,0.60977298,1,0.999350905,0.004005396
26,7,11,2.415292263,1,0.999440432,0.006656922
26,8,0,3.214936495,1,0.998486102,0.021579621
26,8,1,1.167624116,1,0.998602808,0.008475952
26,8,2,3.881800652,1.000000119,0.993882358,0.01067936
26,8,3,1.589062929,1,0.998813868,0.017039133
26,8,4,1.131171346,1,0.998763502,0.048050437
26,8,5,1.808540463,1,0.998393953,0.035909113
26,8,6,2.4125247,1,0.998728216,0.019729
26,8,7,1.21323204,1,0.998073995,0.058649197
26,8,8,2.161564112,1,0.998468399,0.033034805
26,8,9,1.8937639,1,0.998854101,0.027683314
26,8,10,2.135959625,1,0.998966813,0.058778465
26,8,11,1.841410279,1,0.998748064,0.019093443
26,9,0,2.239352465,1,0.997918904,0.043853551
26,9,1,1.807674646,1,0.999052942,0.008667483
26,9,2,2.176175356,1,0.998658717,0.018970625
26,9,3,1.603239298,1,0.998340428,0.046828244
26,9,4,1.533254147,1,0.999168336,0.010829228
26,9,5,2.039961815,1,0.999305487,0.02941408
26,9,6,1.163981795,1,0.999226749,0.005242117
26,9,7,1.671894312,1,0.999163687,0.018328182
26,9,8,2.102289915,1,0.998970747,0.010395268
26,9,9,0.874388635,1,0.999174654,0.004385225
26,9,10,1.026402473,1,0.99913919,0.035598427
26,9,11,2.545089483,1,0.99756372,0.005851022
26,10,0,2.31122613,1,0.997399509,0.016240193
26,10,1,1.438512444,1,0.9985708,0.007417725
26,10,2,1.827099681,1,0.997144938,0.006901581
26,10,3,2.603630781,1,0.995986998,0.009505305
26,10,4,2.894637346,1,0.997709692,0.020330491
26,10,5,0.950959265,1,0.998556674,0.026215207
26,10,6,1.607375503,1,0.998555183,0.008163766
26,10,7,2.449395657,1,0.998582482,0.030376006
26,10,8,2.094349623,1,0.998608589,0.009838535
26,10,9,1.375350356,1,0.998502672,0.063254483
26,10,10,1.49708879,1,0.998650789,0.006989697
26,10,11,1.883105278,1,0.998534441,0.041886818
26,11,0,4.53610611,1.000000596,0.906442225,0.027158139
26,11,1,2.385905504,1,0.910947025,0.014971865
26,11,2,2.106108427,1,0.908366561,0.007270309
26,11,3,2.200495005,1,0.911220968,0.029439438
26,11,4,3.62636447,1,0.913570583,0.014741933
26,11,5,1.893824935,1,0.909758508,0.010190102
26,11,6,1.642700195,1,0.908997774,0.00585579
26,11,7,2.211169481,1,0.910387397,0.015729753
26,11,8,3.78976512,1.000022173,0.078260474,0.090211615
26,11,9,1.693031192,1,0.909225821,0.00678563
26,11,10,2.381834269,1,0.912308156,0.041520596
26,11,11,2.439729214,1,0.912545025,0.039312374
27,0,0,4.434710979,1.000016689,0.806749284,0.019518547
27,0,1,0.448703438,1.000030518,0.81139797,0.858376861
27,0,2,4.63463068,1.000013113,0.805979371,0.040499792
27,0,3,0.440409243,1.00003016,0.800889611,0.83846122
27,0,4,1.170970082,1.000026703,0.786997974,0.577730775
27,0,5,1.409297824,1.000025034,0.785144866,0.649165988
27,0,6,4.307825089,1.000020862,0.732473791,0.030186886
27,0,7,1.874888301,1.000027299,0.759618402,0.161344782
27,0,8,4.24214077,1.000024557,0.805915594,0.059995152
27,0,9,4.639635563,1.000017524,0.854600847,0.021730054
27,0,10,4.221761703,1.000024796,0.882322073,0.157607347
27,0,11,5.390782356,1.000014663,0.732288957,0.007597648
27,1,0,2.315726757,1.000026941,0.717449903,0.103011169
27,1,1,2.725706816,1.000021935,0.708542764,0.095037878
27,1,2,4.741679192,1.000016809,0.665063858,0.026497547
27,1,3,4.272750854,1.000001192,0.689894736,0.035148509
27,1,4,3.748122931,1.000010133,0.814396799,0.069566913
27,1,5,4.522607327,1.000012994,0.833511412,0.086000115
27,1,6,4.399734497,1.000009775,0.808618009,0.038474493
27,1,7,4.929962635,1.000012398,0.829330266,0.019518811
27,1,8,5.311443806,1.000004292,0.799547911,0.009591839
27,1,9,5.375776291,1.000007033,0.773381233,0.007062587
27,1,10,4.433857441,1.000012994,0.603015542,0.041194327
27,1,11,1.715104818,1.000027418,0.760160625,0.666571319
27,2,0,2.536761522,1.000001073,0.888034284,0.10154745
27,2,1,4.733422279,1.000001073,0.873528063,0.011538843
27,2,2,1.097019911,1.000004172,0.889056385,0.124536164
27,2,3,1.930945992,1.000005841,0.863330483,0.132687688
27,2,4,1.690535903,1.000000119,0.870385587,0.087752566
27,2,5,1.800517797,1.000004411,0.876059294,0.137889728
27,2,6,2.808689117,1.000005245,0.817764997,0.08111266
27,2,7,2.659879684,1,0.842691779,0.03291589
27,2,8,1.881888986,1.000002027,0.896854341,0.111474112
27,2,9,1.743743181,1.000004768,0.865635455,0.126798153
27,2,10,3.117330074,1.00002861,0.520021021,0.127913982
27,2,11,3.101737261,1.000000358,0.883578241,0.107731402
27,3,0,2.79040122,1,0.993839681,0.068486117
27,3,1,1.919858694,1,0.993760824,0.062023018
27,3,2,1.401022434,1.000000358,0.986467898,0.112193145
27,3,3,0.918223858,1,0.993679404,0.059805363
27,3,4,3.623591661,1,0.994329691,0.009582996
27,3,5,2.764372349,1,0.994967401,0.038703773
27,3,6,1.700117826,1.000000477,0.986291468,0.155289367
27,3,7,1.431496024,1.000000119,0.991688132,0.108157068
27,3,8,1.530747414,1.000000358,0.989572525,0.119523928
27,3,9,1.562139034,1,0.99462986,0.074322529
27,3,10,1.764437079,1,0.993883729,0.155630752
27,3,11,1.750286698,1.000000238,0.992642224,0.098353304
27,4,0,1.177949786,1,0.91629982,0.058966298
27,4,1,1.598685741,1.000000119,0.917873979,0.065849826
27,4,2,2.294264078,1,0.915062964,0.015879972
27,4,3,1.574310422,1.000000119,0.917030931,0.074493162
27,4,4,2.948354006,1,0.916090369,0.042283118
27,4,5,1.464932084,1,0.915963709,0.065698043
27,4,6,2.030144453,1,0.916756988,0.04410411
27,4,7,1.814026594,1.000000596,0.918738008,0.488067985
27,4,8,3.663831234,1,0.918602705,0.017581524
27,4,9,1.821947932,1,0.91668278,0.0366024
27,4,10,3.172077656,1,0.915734649,0.012593275
27,4,11,0.010545632,1.000028253,0.138160244,0.004057464
27,5,0,2.140767813,1,0.99772954,0.013224444
27,5,1,0.242485926,1,0.997172356,0.004081833
27,5,2,1.395114422,1,0.997642875,0.02214797
27,5,3,2.307415009,1,0.995104611,0.035624363
27,5,4,1.472227216,1,0.997487843,0.052972995
27,5,5,2.070588112,1,0.997685492,0.01300821
27,5,6,0.670200408,1,0.997436583,0.024497906
27,5,7,0.947773099,1,0.997515917,0.040307395
27,5,8,1.147806644,1,0.99761045,0.027241355
27,5,9,2.96229744,1,0.997971177,0.007004901
27,5,10,3.674267292,1.000000358,0.983026922,0.044285566
27,5,11,2.571323633,1,0.997786701,0.109316833
27,6,0,1.723479152,1.000000119,0.996746123,0.03584623
27,6,1,0.671114326,1,0.998069942,0.020052245
27,6,2,3.492837429,1,0.998074889,0.013235319
27,6,3,1.663488626,1,0.998518944,0.017456217
27,6,4,3.69730711,1.000000119,0.992746949,0.023049373
27,6,5,1.718359113,1,0.998563766,0.061923679
27,6,6,2.683886766,1,0.998605788,0.073216915
27,6,7,2.21208334,1,0.99825865,0.043793846
27,6,8,1.220359206,1,0.998426437,0.028448325
27,6,9,0.707067549,1,0.998018205,0.006631094
27,6,10,3.524924517,1,0.998203814,0.011045258
27,6,11,1.551236749,1,0.998234987,0.049906161
27,7,0,1.096301675,1,0.999056756,0.028939687
27,7,1,2.556888103,1,0.999229252,0.01619328
27,7,2,0.517914236,1,0.999206901,0.003935988
27,7,3,1.572552443,1,0.999489009,0.047775436
27,7,4,0.940921903,1,0.999364436,0.016040092
27,7,5,2.748895168,1,0.997775674,0.026192032
27,7,6,3.133563995,1,0.999296546,0.010947227
27,7,7,1.828872561,1,0.999407232,0.011743641
27,7,8,1.321908355,1,0.999075472,0.038433939
27,7,9,1.481419563,1,0.99934411,0.029701348
27,7,10,0.775794148,1,0.999260545,0.006643537
27,7,11,2.27472806,1,0.999372423,0.007644084
27,8,0,3.306585789,1,0.99794364,0.021760123
27,8,1,1.06089294,1,0.997693837,0.008709679
27,8,2,4.213911533,1.000000238,0.988148689,0.012420891
27,8,3,2.163428545,1,0.998163581,0.021184228
27,8,4,1.148618937,1,0.99798888,0.049083903
27,8,5,1.945325375,1,0.997618079,0.038551603
27,8,6,2.22171855,1,0.998189032,0.018512752
27,8,7,1.205937862,1,0.99776274,0.056725647
